hs,bm,bk,ppn,ppnbm
3808.52,,,,
3808.52.10,5,0,11,0
3808.52.20,10,0,11,0
3808.52.90,10,0,11,0
3808.59,,,,
3808.59.11,10,0,11,0
3808.59.19,10,0,11,0
3808.59.21,5,0,11,0
3808.59.29,5,0,11,0
3808.59.31,10,0,11,0
3808.59.39,10,0,11,0
3808.59.40,10,0,11,0
3808.59.50,10,0,11,0
3808.59.60,10,0,11,0
3808.59.91,5,0,11,0
3808.59.99,5,0,11,0
3808.61,,,,
3808.61.10,5,0,11,0
3808.61.20,5,0,11,0
3808.61.30,5,0,11,0
3808.61.40,5,0,11,0
3808.61.50,5,0,11,0
3808.61.90,5,0,11,0
3808.62,,,,
3808.62.10,5,0,11,0
3808.62.20,5,0,11,0
3808.62.30,5,0,11,0
3808.62.40,5,0,11,0
3808.62.50,5,0,11,0
3808.62.90,5,0,11,0
3808.69,,,,
3808.69.10,5,0,11,0
3808.69.90,5,0,11,0
3808.91,,,,
3808.91.10,5,0,11,0
3808.91.20,5,0,11,0
3808.91.30,5,0,11,0
3808.91.40,5,0,11,0
3808.91.50,5,0,11,0
3808.91.91,5,0,11,0
3808.91.99,5,0,11,0
3808.92,,,,
3808.92.11,5,0,11,0
3808.92.19,5,0,11,0
3808.92.90,5,0,11,0
3808.93,,,,
3808.93.11,5,0,11,0
3808.93.19,5,0,11,0
3808.93.20,5,0,11,0
3808.93.30,5,0,11,0
3808.94,,,,
3808.94.10,5,0,11,0
3808.94.20,5,0,11,0
3808.94.90,5,0,11,0
3808.99,,,,
3808.99.10,5,0,11,0
3808.99.90,5,0,11,0
38.09,,,,
3809.10.00,5,0,11,0
3809.91,,,,
3809.91.10,5,0,11,0
3809.91.90,5,0,11,0
3809.92.00,5,0,11,0
3809.93.00,5,0,11,0
38.10,,,,
3810.10.00,5,0,11,0
3810.90.00,5,0,11,0
38.11,,,,
3811.11.00,5,0,11,0
3811.19.00,5,0,11,0
3811.21,,,,
3811.21.10,5,0,11,0
3811.21.90,0,0,11,0
3811.29.00,5,0,11,0
3811.90,,,,
3811.90.10,5,0,11,0
3811.90.90,5,0,11,0
38.12,,,,
3812.10.00,5,0,11,0
3812.20.00,5,0,11,0
3812.31.00,5,0,11,0
3812.39.00,5,0,11,0
3813.00.00,5,0,11,0
3814.00.00,5,0,11,0
38.15,,,,
3815.11.00,5,0,11,0
3815.12.00,5,0,11,0
3815.19.00,5,0,11,0
3815.90.00,5,0,11,0
38.16,,,,
3816.00.10,5,0,11,0
3816.00.20,0,0,11,0
3816.00.90,5,0,11,0
3817.00.00,5,0,11,0
3818.00.00,5,0,11,0
3819.00.00,5,0,11,0
3820.00.00,5,0,11,0
38.21,,,,
3821.00.10,5,0,11,0
3821.00.90,5,0,11,0
38.22,,,,
3822.11.00,0,0,11,0
3822.12.00,0,0,11,0
3822.13.00,0,0,11,0
3822.19.00,10,0,11,0
3822.90,,,,
3822.90.10,5,0,11,0
3822.90.90,5,0,11,0
38.23,,,,
3823.11.00,5,0,11,0
3823.12.00,5,0,11,0
3823.13.00,0,0,11,0
3823.19,,,,
3823.19.11,10,0,11,0
3823.19.19,10,0,11,0
3823.19.20,5, ,11,0
3823.19.30,5, ,11,0
3823.19.90,5, ,11,0
3823.70,,,,
3823.70.10,5,0,11,0
3823.70.90,5,0,11,0
38.24,,,,
3824.10.00,5,0,11,0
3824.30.00,5,0,11,0
3824.40.00,5,0,11,0
3824.50.00,5,0,11,0
3824.60.00,5,0,11,0
3824.81.00,5,0,11,0
3824.82.00,5,0,11,0
3824.83.00,5,0,11,0
3824.84.00,5,0,11,0
3824.85.00,5,0,11,0
3824.86.00,5,0,11,0
3824.87.00,5,0,11,0
3824.88.00,5,0,11,0
3824.89.00,5,0,11,0
3824.91.00,5,0,11,0
3824.92.00,5,0,11,0
3824.99,,,,
3824.99.10,5,0,11,0
3824.99.30,5,0,11,0
3824.99.40,5,0,11,0
3824.99.50,5,0,11,0
3824.99.60,5,0,11,0
3824.99.70,5,0,11,0
3824.99.91,5,0,11,0
3824.99.99,5,0,11,0
38.25,,,,
3825.10.00,5,0,11,0
3825.20.00,5,0,11,0
3825.30,,,,
3825.30.10,5,0,11,0
3825.30.90,5,0,11,0
3825.41.00,5,0,11,0
3825.49.00,5,0,11,0
3825.50.00,5,0,11,0
3825.61.00,5,0,11,0
3825.69.00,5,0,11,0
3825.90.00,5,0,11,0
38.26,,,,
3826.00.10,5,0,11,0
3826.00.21,5, ,11,0
3826.00.22,5, ,11,0
3826.00.29,5,0,11,0
3826.00.30,5,0,11,0
3826.00.90,5, ,11,0
38.27,,,,
3827.11,,,,
3827.11.10,5,0,11,0
3827.11.90,5,0,11,0
3827.12.00,5,0,11,0
3827.13.00,5,0,11,0
3827.14.00,5,0,11,0
3827.20.00,5,0,11,0
3827.31.00,5,0,11,0
3827.32.00,5,0,11,0
3827.39,,,,
3827.39.10,5,0,11,0
3827.39.90,5,0,11,0
3827.40.00,5,0,11,0
3827.51.00,5,0,11,0
3827.59.00,5,0,11,0
3827.61,,,,
3827.61.10,5,0,11,0
3827.61.20,5,0,11,0
3827.61.90,5,0,11,0
3827.62.00,5,0,11,0
3827.63,,,,
3827.63.10,5,0,11,0
3827.63.90,5,0,11,0
3827.64.00,5,0,11,0
3827.65.00,5,0,11,0
3827.68.00,5,0,11,0
3827.69.00,5,0,11,0
3827.90.00,5,0,11,0
BENTUK ASAL,,,,
39.01,,,,
3901.10,,,,
3901.10.12,10,0,11,0
3901.10.19,10,0,11,0
3901.10.92,10,0,11,0
3901.10.99,10,0,11,0
3901.20.00,15,0,11,0
3901.30.00,5,0,11,0
3901.40.00,5,0,11,0
3901.90,,,,
3901.90.40,5,0,11,0
3901.90.90,5,0,11,0
39.02,,,,
3902.10,,,,
3902.10.30,10,0,11,0
3902.10.40,10,0,11,0
3902.10.90,10,0,11,0
3902.20.00,5,0,11,0
3902.30,,,,
3902.30.30,5,0,11,0
3902.30.90,10,0,11,0
3902.90,,,,
3902.90.10,5,0,11,0
3902.90.90,5,0,11,0
39.03,,,,
3903.11,,,,
3903.11.10,10,0,11,0
3903.11.90,10,0,11,0
3903.19,,,,
3903.19.10,10,0,11,0
3903.19.20,10,0,11,0
3903.19.90,10,0,11,0
3903.20,,,,
3903.20.40,5,0,11,0
3903.20.50,5,0,11,0
3903.20.90,5,0,11,0
3903.30,,,,
3903.30.40,5,0,11,0
3903.30.50,5,0,11,0
3903.30.60,5,0,11,0
3903.30.90,5,0,11,0
3903.90,,,,
3903.90.30,5,0,11,0
3903.90.91,5,0,11,0
3903.90.99,5,0,11,0
39.04,,,,
3904.10,,,,
3904.10.10,10,0,11,0
3904.10.91,5,0,11,0
3904.10.92,5,0,11,0
3904.10.99,5,0,11,0
3904.21,,,,
3904.21.10,5,0,11,0
3904.21.20,5,0,11,0
3904.21.90,5,0,11,0
3904.22,,,,
3904.22.10,5,0,11,0
3904.22.20,5,0,11,0
3904.22.30,5,0,11,0
3904.22.90,5,0,11,0
3904.30,,,,
3904.30.10,5,0,11,0
3904.30.20,5,0,11,0
3904.30.90,5,0,11,0
3904.40,,,,
3904.40.10,5,0,11,0
3904.40.20,5,0,11,0
3904.40.90,5,0,11,0
3904.50,,,,
3904.50.40,5,0,11,0
3904.50.50,5,0,11,0
3904.50.60,5,0,11,0
3904.50.90,5,0,11,0
3904.61,,,,
3904.61.10,5,0,11,0
3904.61.20,5,0,11,0
3904.61.90,5,0,11,0
3904.69,,,,
3904.69.30,5,0,11,0
3904.69.40,5,0,11,0
3904.69.50,5,0,11,0
3904.69.90,5,0,11,0
3904.90,,,,
3904.90.30,5,0,11,0
3904.90.40,5,0,11,0
3904.90.50,5,0,11,0
3904.90.90,5,0,11,0
39.05,,,,
3905.12.00,10,0,11,0
3905.19,,,,
3905.19.10,5,0,11,0
3905.19.90,5,0,11,0
3905.21.00,10,0,11,0
3905.29.00,5,0,11,0
3905.30,,,,
3905.30.10,5,0,11,0
3905.30.90,5,0,11,0
3905.91,,,,
3905.91.10,5,0,11,0
3905.91.90,5,0,11,0
3905.99,,,,
3905.99.10,5,0,11,0
3905.99.20,5,0,11,0
3905.99.90,5,0,11,0
39.06,,,,
3906.10,,,,
3906.10.10,10,0,11,0
3906.10.90,10,0,11,0
3906.90,,,,
3906.90.20,5,0,11,0
3906.90.92,5,0,11,0
3906.90.99,5,0,11,0
39.07,,,,
3907.10.00,0,0,11,0
3907.21.00,5,0,11,0
3907.29,,,,
3907.29.10,5,0,11,0
3907.29.90,5,0,11,0
3907.30,,,,
3907.30.20,5,0,11,0
3907.30.30,5,0,11,0
3907.30.90,5,0,11,0
3907.40.00,0,0,11,0
3907.50,,,,
3907.50.10,5,0,11,0
3907.50.90,5,0,11,0
3907.61.00,5,0,11,0
3907.69,,,,
3907.69.10,5,0,11,0
3907.69.90,5,0,11,0
3907.70.00,5,0,11,0
3907.91,,,,
3907.91.20,5,0,11,0
3907.91.30,5,0,11,0
3907.91.90,5,0,11,0
3907.99,,,,
3907.99.40,5,0,11,0
3907.99.50,5,0,11,0
3907.99.60,5,0,11,0
3907.99.90,5,0,11,0
39.08,,,,
3908.10,,,,
3908.10.10,0,0,11,0
3908.10.90,0,0,11,0
3908.90.00,0,0,11,0
39.09,,,,
3909.10,,,,
3909.10.10,5,0,11,0
3909.10.90,5,0,11,0
3909.20,,,,
3909.20.10,5,0,11,0
3909.20.90,5,0,11,0
3909.31,,,,
3909.31.10,5,0,11,0
3909.31.90,5,0,11,0
3909.39,,,,
3909.39.10,5,0,11,0
3909.39.91,5,0,11,0
3909.39.99,5,0,11,0
3909.40,,,,
3909.40.10,5,0,11,0
3909.40.90,5,0,11,0
3909.50.00,5,0,11,0
39.10,,,,
3910.00.20,5,0,11,0
3910.00.90,5,0,11,0
39.11,,,,
3911.10.00,5,0,11,0
3911.20.00,5,0,11,0
3911.90.00,5,0,11,0
39.12,,,,
3912.11.00,5,0,11,0
3912.12.00,5,0,11,0
3912.20,,,,
3912.20.11,5,0,11,0
3912.20.12,5,0,11,0
3912.20.19,5,0,11,0
3912.20.20,5,0,11,0
3912.31.00,5,0,11,0
3912.39.00,5,0,11,0
3912.90,,,,
3912.90.20,5,0,11,0
3912.90.90,5,0,11,0
39.13,,,,
3913.10.00,5,0,11,0
3913.90,,,,
3913.90.10,5,0,11,0
3913.90.20,5,0,11,0
3913.90.30,5,0,11,0
3913.90.90,5,0,11,0
3914.00.00,10,0,11,0
39.15,,,,
3915.10,,,,
3915.10.10,5,0,11,0
3915.10.90,5,0,11,0
3915.20,,,,
3915.20.10,5,0,11,0
3915.20.90,5,0,11,0
3915.30,,,,
3915.30.10,5,0,11,0
3915.30.90,5,0,11,0
3915.90,,,,
3915.90.10,5,0,11,0
3915.90.20,5,0,11,0
3915.90.30,5,0,11,0
3915.90.40,5,0,11,0
3915.90.50,5,0,11,0
3915.90.90,5,0,11,0
39.16,,,,
3916.10,,,,
3916.10.10,5,0,11,0
3916.10.20,5,0,11,0
3916.20,,,,
3916.20.10,5,0,11,0
3916.20.20,5,0,11,0
3916.90,,,,
3916.90.11,5,0,11,0
3916.90.12,5,0,11,0
3916.90.19,5,0,11,0
3916.90.21,5,0,11,0
3916.90.22,5,0,11,0
3916.90.29,5,0,11,0
3916.90.30,5,0,11,0
3916.90.40,5,0,11,0
3916.90.50,5,0,11,0
3916.90.60,5,0,11,0
3916.90.91,5,0,11,0
3916.90.92,5,0,11,0
39.17,,,,
3917.10,,,,
3917.10.10,5,0,11,0
3917.10.90,5,0,11,0
3917.21.00,15,0,11,0
3917.22.00,15,0,11,0
3917.23.00,15,0,11,0
3917.29,,,,
3917.29.11,15,0,11,0
3917.29.19,15,0,11,0
3917.29.21,15,0,11,0
3917.29.22,15,0,11,0
3917.29.23,15,0,11,0
3917.29.24,15,0,11,0
3917.29.25,15,0,11,0
3917.29.29,15,0,11,0
3917.31,,,,
3917.31.11,15,0,11,0
3917.31.12,15,0,11,0
3917.31.19,15,0,11,0
3917.31.21,15,0,11,0
3917.31.23,15,0,11,0
3917.31.24,15,0,11,0
3917.31.25,15,0,11,0
3917.31.29,15,0,11,0
3917.32,,,,
3917.32.10,10,0,11,0
3917.32.20,15,0,11,0
3917.32.91,15,0,11,0
3917.32.92,15,0,11,0
3917.32.93,15,0,11,0
3917.32.94,15,0,11,0
3917.32.95,15,0,11,0
3917.32.99,15,0,11,0
3917.33,,,,
3917.33.10,10,0,11,0
3917.33.90,10,0,11,0
3917.39,,,,
3917.39.11,10,0,11,0
3917.39.12,10,0,11,0
3917.39.19,10,0,11,0
3917.39.91,10,0,11,0
3917.39.92,10,0,11,0
3917.39.93,10,0,11,0
3917.39.94,10,0,11,0
3917.39.99,10,0,11,0
3917.40.00,5,0,11,0
39.18,,,,
3918.10,,,,
3918.10.11,15,0,11,0
3918.10.19,15,0,11,0
3918.10.90,15,0,11,0
3918.90,,,,
3918.90.11,5,0,11,0
3918.90.13,5,0,11,0
3918.90.14,10,0,11,0
3918.90.15,10,0,11,0
3918.90.16,10,0,11,0
3918.90.19,10,0,11,0
3918.90.91,5,0,11,0
3918.90.92,10,0,11,0
3918.90.93,10,0,11,0
3918.90.94,10,0,11,0
3918.90.99,10,0,11,0
39.19,,,,
3919.10,,,,
3919.10.10,5,0,11,0
3919.10.20,5,0,11,0
3919.10.91,5,0,11,0
3919.10.92,5,0,11,0
3919.10.99,5,0,11,0
3919.90,,,,
3919.90.10,10,0,11,0
3919.90.20,10,0,11,0
3919.90.91,10,0,11,0
3919.90.92,10,0,11,0
3919.90.99,10,0,11,0
39.20,,,,
3920.10,,,,
3920.10.11,10,0,11,0
3920.10.19,10,0,11,0
3920.10.90,10,0,11,0
3920.20,,,,
3920.20.10,15,0,11,0
3920.20.91,15,0,11,0
3920.20.99,15,0,11,0
3920.30,,,,
3920.30.20,10,0,11,0
3920.30.91,10,0,11,0
3920.30.92,10,0,11,0
3920.30.99,10,0,11,0
3920.43,,,,
3920.43.10,10,0,11,0
3920.43.90,10,0,11,0
3920.49.00,10,0,11,0
3920.51,,,,
3920.51.11,10,0,11,0
3920.51.19,10,0,11,0
3920.51.90,10,0,11,0
3920.59,,,,
3920.59.11,10,0,11,0
3920.59.19,10,0,11,0
3920.59.90,10,0,11,0
3920.61,,,,
3920.61.10,10,0,11,0
3920.61.90,10,0,11,0
3920.62,,,,
3920.62.10,10,0,11,0
3920.62.91,10,0,11,0
3920.62.99,10,0,11,0
3920.63,,,,
3920.63.10,10,0,11,0
3920.63.90,10,0,11,0
3920.69,,,,
3920.69.10,5,0,11,0
3920.69.90,5,0,11,0
3920.71,,,,
3920.71.10,15,0,11,0
3920.71.91,15,0,11,0
3920.71.99,15,0,11,0
3920.73.00,15,0,11,0
3920.79,,,,
3920.79.10,10,0,11,0
3920.79.20,10,0,11,0
3920.79.91,10,0,11,0
3920.79.99,10,0,11,0
3920.91,,,,
3920.91.10,5,0,11,0
3920.91.91,10,0,11,0
3920.91.99,10,0,11,0
3920.92,,,,
3920.92.10,10,0,11,0
3920.92.91,25,0,11,0
3920.92.99,25,0,11,0
3920.93,,,,
3920.93.10,10,0,11,0
3920.93.90,10,0,11,0
3920.94,,,,
3920.94.10,5,0,11,0
3920.94.91,10,0,11,0
3920.94.99,10,0,11,0
3920.99,,,,
3920.99.10,5,0,11,0
3920.99.21,15,0,11,0
3920.99.29,15,0,11,0
3920.99.31,15,0,11,0
3920.99.39,15,0,11,0
3920.99.90,15,0,11,0
39.21,,,,
3921.11,,,,
3921.11.21,15,0,11,0
3921.11.29,15,0,11,0
3921.11.91,15,0,11,0
3921.11.92,15,0,11,0
3921.11.99,15,0,11,0
3921.12.00,15,0,11,0
3921.13,,,,
3921.13.11,15,0,11,0
3921.13.19,15,0,11,0
3921.13.91,15,0,11,0
3921.13.92,15,0,11,0
3921.13.99,15,0,11,0
3921.14,,,,
3921.14.21,15,0,11,0
3921.14.29,15,0,11,0
3921.14.91,15,0,11,0
3921.14.92,15,0,11,0
3921.14.99,15,0,11,0
3921.19,,,,
3921.19.11,15,0,11,0
3921.19.12,15,0,11,0
3921.19.19,15,0,11,0
3921.19.31,15,0,11,0
3921.19.39,15,0,11,0
3921.19.40,15,0,11,0
3921.19.50,15,0,11,0
3921.19.61,15,0,11,0
3921.19.62,15,0,11,0
3921.19.69,15,0,11,0
3921.19.93,15,0,11,0
3921.19.94,15,0,11,0
3921.19.99,15,0,11,0
3921.90,,,,
3921.90.10,10,0,11,0
3921.90.20,10,0,11,0
3921.90.30,10,0,11,0
3921.90.41,10,0,11,0
3921.90.42,10,0,11,0
3921.90.43,10,0,11,0
3921.90.49,10,0,11,0
3921.90.50,10,0,11,0
3921.90.60,10,0,11,0
3921.90.70,10,0,11,0
3921.90.90,10,0,11,0
39.22,,,,
3922.10,,,,
3922.10.11,15,0,11,0
3922.10.19,15,0,11,0
3922.10.90,15,0,11,0
3922.20.00,15,0,11,0
3922.90,,,,
3922.90.11,10,0,11,0
3922.90.12,5,0,11,0
3922.90.19,5,0,11,0
3922.90.90,10,0,11,0
39.23,,,,
3923.10,,,,
3923.10.10,15,0,11,0
3923.10.20,15,0,11,0
3923.10.90,15,0,11,0
3923.21,,,,
3923.21.11,15,0,11,0
3923.21.19,15,0,11,0
3923.21.91,15,0,11,0
3923.21.99,15,0,11,0
3923.29,,,,
3923.29.10,10,0,11,0
3923.29.90,10,0,11,0
3923.30,,,,
3923.30.20,15,0,11,0
3923.30.90,15,0,11,0
3923.40,,,,
3923.40.10,5,0,11,0
3923.40.90,5,0,11,0
3923.50.00,10,0,11,0
3923.90,,,,
3923.90.10,15,0,11,0
3923.90.90,15,0,11,0
39.24,,,,
3924.10,,,,
3924.10.10,20,0,11,0
3924.10.91,"22,5",0,11,0
3924.10.99,"22,5",0,11,0
3924.90,,,,
3924.90.10,20,0,11,0
3924.90.20,20,0,11,0
3924.90.30,20,0,11,0
3924.90.90,20,0,11,0
39.25,,,,
3925.10.00,20,0,11,0
3925.20.00,20,0,11,0
3925.30.00,20,0,11,0
3925.90.00,20,0,11,0
39.26,,,,
3926.10.00,15,0,11,0
3926.20,,,,
3926.20.10,15,0,11,0
3926.20.20,15,0,11,0
3926.20.30,15,0,11,0
3926.20.60,10,0,11,0
3926.20.90,15,0,11,0
3926.30.00,20,0,11,0
3926.40.00,20,0,11,0
3926.90,,,,
3926.90.10,20,0,11,0
3926.90.20,20,0,11,0
3926.90.32,15,0,11,0
3926.90.39,15,0,11,0
3926.90.41,15,0,11,0
3926.90.42,15,0,11,0
3926.90.44,15,0,11,0
3926.90.49,15,0,11,0
3926.90.53,5,0,11,0
3926.90.55,15,0,11,0
3926.90.59,15,0,11,0
3926.90.60,20,0,11,0
3926.90.81,20,0,11,0
3926.90.82,20,0,11,0
3926.90.89,20,0,11,0
3926.90.91,20,0,11,0
3926.90.92,15,0,11,0
3926.90.93,20,0,11,0
3926.90.99,20,0,11,0
40.01,,,,
4001.10,,,,
4001.10.11,5,0,11,0
4001.10.19,5,0,11,0
4001.10.21,5,0,11,0
4001.10.29,5,0,11,0
4001.21,,,,
4001.21.10,5,0,11,0
4001.21.20,5,0,11,0
4001.21.30,5,0,11,0
4001.21.40,5,0,11,0
4001.21.50,5,0,11,0
4001.21.90,5,0,11,0
4001.22,,,,
4001.22.10,5,0,11,0
4001.22.20,5,0,11,0
4001.22.30,5,0,11,0
4001.22.40,5,0,11,0
4001.22.50,5,0,11,0
4001.22.60,5,0,11,0
4001.22.90,5,0,11,0
4001.29,,,,
4001.29.10,5,0,11,0
4001.29.20,5,0,11,0
4001.29.30,5,0,11,0
4001.29.50,5,0,11,0
4001.29.60,5,0,11,0
4001.29.70,5,0,11,0
4001.29.80,5,0,11,0
4001.29.94,5,0,11,0
4001.29.96,5,0,11,0
4001.29.99,5,0,11,0
4001.30,,,,
4001.30.20,5,0,11,0
4001.30.90,5,0,11,0
40.02,,,,
4002.11.00,5,0,11,0
4002.19,,,,
4002.19.10,5,0,11,0
4002.19.90,5,0,11,0
4002.20,,,,
4002.20.10,5,0,11,0
4002.20.90,5,0,11,0
4002.31,,,,
4002.31.10,5,0,11,0
4002.31.90,5,0,11,0
4002.39,,,,
4002.39.10,5,0,11,0
4002.39.90,5,0,11,0
4002.41.00,5,0,11,0
4002.49,,,,
4002.49.10,5,0,11,0
4002.49.90,5,0,11,0
4002.51.00,5,0,11,0
4002.59,,,,
4002.59.10,5,0,11,0
4002.59.90,5,0,11,0
4002.60,,,,
4002.60.10,5,0,11,0
4002.60.90,5,0,11,0
4002.70,,,,
4002.70.10,5,0,11,0
4002.70.90,5,0,11,0
4002.80,,,,
4002.80.10,5,0,11,0
4002.80.90,5,0,11,0
4002.91.00,5,0,11,0
4002.99,,,,
4002.99.30,5,0,11,0
4002.99.40,5,0,11,0
4002.99.90,5,0,11,0
4003.00.00,5,0,11,0
4004.00.00,5,0,11,0
40.05,,,,
4005.10,,,,
4005.10.10,5,0,11,0
4005.10.90,5,0,11,0
4005.20.00,5,0,11,0
4005.91,,,,
4005.91.10,5,0,11,0
4005.91.90,5,0,11,0
4005.99,,,,
4005.99.10,5,0,11,0
4005.99.20,5,0,11,0
4005.99.90,5,0,11,0
40.06,,,,
4006.10.00,5,0,11,0
4006.90,,,,
4006.90.11,5,0,11,0
4006.90.19,5,0,11,0
4006.90.90,5,0,11,0
4007.00.00,5,0,11,0
40.08,,,,
4008.11,,,,
4008.11.10,5,0,11,0
4008.11.20,5,0,11,0
4008.11.90,5,0,11,0
4008.19.00,5,0,11,0
4008.21,,,,
4008.21.10,5,0,11,0
4008.21.20,5,0,11,0
4008.21.30,5,0,11,0
4008.21.40,5,0,11,0
4008.21.90,5,0,11,0
4008.29.00,5,0,11,0
40.09,,,,
4009.11.00,5,0,11,0
4009.12,,,,
4009.12.10,5,0,11,0
4009.12.90,5,0,11,0
4009.21,,,,
4009.21.10,5,0,11,0
4009.21.90,5,0,11,0
4009.22,,,,
4009.22.10,5,0,11,0
4009.22.90,5,0,11,0
4009.31,,,,
4009.31.10,5,0,11,0
4009.31.91,5,0,11,0
4009.31.99,5,0,11,0
4009.32,,,,
4009.32.10,5,0,11,0
4009.32.90,5,0,11,0
4009.41,,,,
4009.41.10,5,0,11,0
4009.41.90,5,0,11,0
4009.42,,,,
4009.42.10,5,0,11,0
4009.42.20,5,0,11,0
4009.42.90,5,0,11,0
40.10,,,,
4010.11.00,5,0,11,0
4010.12.00,5,0,11,0
4010.19.00,5,0,11,0
4010.31.00,5,0,11,0
4010.32.00,5,0,11,0
4010.33.00,5,0,11,0
4010.34.00,5,0,11,0
4010.35.00,5,0,11,0
4010.36.00,5,0,11,0
4010.39.00,5,0,11,0
40.11,,,,
4011.10.00,15,0,11,0
4011.20,,,,
4011.20.11,15,0,11,0
4011.20.12,15,0,11,0
4011.20.13,15,0,11,0
4011.20.19,15,0,11,0
4011.20.90,15,0,11,0
4011.30.00,0,0,11,0
4011.40.00,15,0,11,0
4011.50.00,10,0,11,0
4011.70.00,15,0,11,0
4011.80,,,,
4011.80.11,15,0,11,0
4011.80.19,15,0,11,0
4011.80.31,15,0,11,0
4011.80.39,15,0,11,0
4011.80.40,15,0,11,0
4011.90,,,,
4011.90.10,15,0,11,0
4011.90.20,15,0,11,0
4011.90.90,15,0,11,0
40.12,,,,
4012.11.00,15,0,11,0
4012.12,,,,
4012.12.10,15,0,11,0
4012.12.90,15,0,11,0
4012.13.00,0,0,11,0
4012.19,,,,
4012.19.20,15,0,11,0
4012.19.30,15,0,11,0
4012.19.41,15,0,11,0
4012.19.49,15,0,11,0
4012.19.90,15,0,11,0
4012.20,,,,
4012.20.10,15,0,11,0
4012.20.21,15,0,11,0
4012.20.29,15,0,11,0
4012.20.30,15,0,11,0
4012.20.40,15,0,11,0
4012.20.50,15,0,11,0
4012.20.60,15,0,11,0
4012.20.71,15,0,11,0
4012.20.79,15,0,11,0
4012.20.80,15,0,11,0
4012.20.91,15,0,11,0
4012.20.99,15,0,11,0
4012.90,,,,
4012.90.14,15,0,11,0
4012.90.17,15,0,11,0
4012.90.19,15,0,11,0
4012.90.21,15,0,11,0
4012.90.22,15,0,11,0
4012.90.71,15,0,11,0
4012.90.72,15,0,11,0
4012.90.80,15,0,11,0
4012.90.90,15,0,11,0
40.13,,,,
4013.10,,,,
4013.10.11,15,0,11,0
4013.10.19,15,0,11,0
4013.10.21,15,0,11,0
4013.10.29,15,0,11,0
4013.20.00,15,0,11,0
4013.90,,,,
4013.90.11,10,0,11,0
4013.90.19,10,0,11,0
4013.90.20,15,0,11,0
4013.90.31,15,0,11,0
4013.90.39,15,0,11,0
4013.90.40,0,0,11,0
4013.90.91,15,0,11,0
4013.90.99,15,0,11,0
40.14,,,,
4014.10.00,10,0,11,0
4014.90,,,,
4014.90.10,10,0,11,0
4014.90.40,10,0,11,0
4014.90.50,10,0,11,0
4014.90.90,10,0,11,0
40.15,,,,
4015.12,,,,
4015.12.10,10,0,11,0
4015.12.90,10,0,11,0
4015.19,,,,
4015.19.10,10,0,11,0
4015.19.90,10,0,11,0
4015.90,,,,
4015.90.10,10,0,11,0
4015.90.20,10,0,11,0
4015.90.90,10,0,11,0
40.16,,,,
4016.10,,,,
4016.10.10,15,0,11,0
4016.10.20,15,0,11,0
4016.10.90,15,0,11,0
4016.91,,,,
4016.91.10,15,0,11,0
4016.91.20,15,0,11,0
4016.91.90,15,0,11,0
4016.92,,,,
4016.92.10,15,0,11,0
4016.92.90,15,0,11,0
4016.93,,,,
4016.93.10,5,0,11,0
4016.93.20,5,0,11,0
4016.93.90,5,0,11,0
4016.94.00,5,0,11,0
4016.95.00,15,0,11,0
4016.99,,,,
4016.99.11,15,0,11,0
4016.99.12,15,0,11,0
4016.99.13,15,0,11,0
4016.99.15,15,0,11,0
4016.99.16,10,0,11,0
4016.99.17,10,0,11,0
4016.99.18,10,0,11,0
4016.99.19,10,0,11,0
4016.99.20,10,0,11,0
4016.99.30,10,0,11,0
4016.99.40,10,0,11,0
4016.99.51,10,0,11,0
4016.99.52,10,0,11,0
4016.99.53,10,0,11,0
4016.99.54,15,0,11,0
4016.99.59,15,0,11,0
4016.99.60,10,0,11,0
4016.99.70,15,0,11,0
4016.99.91,10,0,11,0
4016.99.99,10,0,11,0
40.17,,,,
4017.00.10,10,0,11,0
4017.00.20,10,0,11,0
4017.00.90,10,0,11,0
41.01,,,,
4101.20.00,0, ,0,0
4101.50.00,0, ,0,0
4101.90,,,,
4101.90.10,0, ,0,0
4101.90.90,0, ,0,0
41.02,,,,
4102.10.00,0, ,0,0
4102.21.00,0, ,0,0
4102.29.00,0, ,0,0
41.03,,,,
4103.20.00,0,0,11,0
4103.30.00,0,0,0,0
4103.90.00,0, ,11,0
41.04,,,,
4104.11,,,,
4104.11.10,0, ,11,0
4104.11.90,0, ,11,0
4104.19.00,0, ,11,0
4104.41.00,0,0,11,0
4104.49.00,0,0,11,0
41.05,,,,
4105.10.00,0, ,11,0
4105.30.00,0,0,11,0
41.06,,,,
4106.21.00,0, ,11,0
4106.22.00,0,0,11,0
4106.31.00,0,0,11,0
4106.32.00,0,0,11,0
4106.40.00,0,0,11,0
4106.91.00,5,0,11,0
4106.92.00,5,0,11,0
41.07,,,,
4107.11.00,0,0,11,0
4107.12.00,0,0,11,0
4107.19.00,0,0,11,0
4107.91.00,0,0,11,0
4107.92.00,0,0,11,0
4107.99.00,0,0,11,0
4112.00.00,0,0,11,0
41.13,,,,
4113.10.00,0,0,11,0
4113.20.00,0,0,11,0
4113.30.00,5,0,11,0
4113.90.00,5,0,11,0
41.14,,,,
4114.10.00,5,0,11,0
4114.20.00,5,0,11,0
41.15,,,,
4115.10.00,5,0,11,0
4115.20.00,5,0,11,0
4201.00.00,20,0,11,0
42.02,,,,
